,realSum,room_type,room_shared,room_private,person_capacity,host_is_superhost,multi,biz,cleanliness_rating,guest_satisfaction_overall,bedrooms,dist,metro_dist,attr_index,attr_index_norm,rest_index,rest_index_norm,lng,lat,weekdays,city
10676,219.90169100872552,Private room,FALSE,TRUE,2,FALSE,0,1,7,74,1,2.113723657852232,0.3342897142144755,488.6600369293352,33.968664295626795,909.2228038006131,16.27350392432597,-0.14363,51.49221,FALSE,london
10677,3260.1895623133187,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,9,92,2,1.2800498133987297,0.323937655541788,586.814432856215,40.79175902899532,1652.7564492733752,29.58146061754901,-0.14444,51.512879999999996,FALSE,london
10678,835.8616148074979,Entire home/apt,FALSE,FALSE,4,TRUE,1,0,8,83,2,2.4467834612905626,0.12718545660608133,526.7512040254235,36.616529825712604,1055.7159467074055,18.895475927244757,-0.1564,51.520920000000004,FALSE,london
10679,543.2865307274395,Entire home/apt,FALSE,FALSE,2,FALSE,0,1,10,100,0,2.8497122594895394,0.30370105393750785,460.1586051550978,31.987418655063422,849.8175327544069,15.210253082557504,-0.15996,51.52401,FALSE,london
10680,433.45327971024716,Entire home/apt,FALSE,FALSE,2,TRUE,1,0,10,98,1,1.92104875286584,0.3716796570486543,538.9941452736863,37.467584403178414,1088.2394089635966,19.477589231537618,-0.14013,51.49296,FALSE,london
10681,212.37564382981725,Private room,FALSE,TRUE,2,FALSE,0,1,8,82,1,2.0638959533127736,0.35713676813324374,499.4756692926989,34.72050106788396,945.2675034214284,16.91864124191036,-0.14223,51.49221,FALSE,london
10682,219.90169100872552,Shared room,TRUE,FALSE,2,FALSE,0,0,10,100,1,3.2042434500991033,0.39624057575004595,322.3923295947557,22.410747734366037,576.8387726725108,10.324408925458531,-0.11752,51.48021,FALSE,london
10683,579.5056327759355,Entire home/apt,FALSE,FALSE,3,FALSE,0,0,10,100,1,5.795732652388547,0.05763545380312657,230.9349065771493,16.053185697269356,506.1567684792629,9.0593242093582,-0.20977,51.5172,FALSE,london
10684,655.9420494367224,Entire home/apt,FALSE,FALSE,4,TRUE,0,1,9,90,2,5.91694230851419,0.1021701996763203,243.80388617038457,16.947758640816808,483.77462813783114,8.658722896722207,-0.2117,51.51659,FALSE,london
10685,181.09551024247983,Private room,FALSE,TRUE,2,TRUE,1,0,10,97,1,7.003374270237321,0.275650081347443,168.57816193867802,11.7185252685127,396.34423625062595,7.093871223915063,-0.20841,51.47076,FALSE,london
10686,1293.7745478491968,Entire home/apt,FALSE,FALSE,5,FALSE,1,0,9,92,2,1.381221644211504,0.306248351818099,595.9044785642127,41.423643545329384,1516.6300767163784,27.145035740444477,-0.14702,51.5059,FALSE,london
10687,380.0653825348668,Entire home/apt,FALSE,FALSE,6,FALSE,1,0,9,89,2,2.662788173491191,0.7271285441544509,389.1031300905914,27.04807556083463,708.8473507642858,12.68713245663416,-0.14251,51.4863,FALSE,london
10688,427.10317740304333,Entire home/apt,FALSE,FALSE,2,TRUE,0,0,9,95,1,6.332934781681832,0.29282243015954246,187.90863389288236,13.062261737356277,438.0973178931839,7.841178633191033,-0.199,51.473,FALSE,london
10689,271.64326536371976,Entire home/apt,FALSE,FALSE,4,FALSE,0,0,10,94,1,5.510519008157705,2.096715852188595,217.91553145288546,15.148158174016203,410.6827797638313,7.350506168788747,-0.06332,51.47922,FALSE,london
10690,258.7078717749712,Private room,FALSE,TRUE,3,FALSE,0,0,9,90,1,2.267937754715079,0.3070358402690755,540.0074900669601,37.538025950465034,1100.8751329389397,19.703746673739804,-0.15273,51.52128,FALSE,london
10691,258.94306074931205,Private room,FALSE,TRUE,2,FALSE,0,0,10,100,1,5.864866363983763,0.4624091943639757,203.055828646332,14.115202298720037,440.4456052444714,7.883208885035664,-0.20461,51.52988,FALSE,london
10692,196.853171523319,Private room,FALSE,TRUE,2,FALSE,1,0,9,92,1,2.168479900356256,0.4693769974108457,508.4080554952004,35.341426057327155,859.6452005993015,15.386151212886334,-0.09946,51.499759999999995,FALSE,london
